country,designation,points,price,price_GBP
US,Andolsen Vineyard,90,38.0,45.6
US,Non Typical,90,48.0,57.599999999999994
US,DTR Ranch,90,38.0,45.6
US,Enigma,90,25.0,30.0
US,Edna Ranch Block 569,90,42.0,50.4
US,Calkins Lane Vineyard,90,45.0,54.0
Italy,Enosi,90,33.0,39.6
Argentina,Treinta y Dos,90,,
US,Larson Vineyard,90,38.0,45.6
France,Les Petites Roches,90,23.0,27.599999999999998
France,Maydie Vintage,90,30.0,36.0
France,Château Chevaliers Lagrézette,90,30.0,36.0
France,Vieilli en Fût de Chêne,90,16.0,19.2
France,Sec,90,17.0,20.4
Chile,Gravas del Maipo,90,150.0,180.0
US,Estate Grown,90,34.0,40.8
US,Estate Grown,90,72.0,86.39999999999999
US,Estate Grown,90,72.0,86.39999999999999
US,,90,18.0,21.599999999999998
US,Estate Grown,90,32.0,38.4
Italy,,90,85.0,102.0
Australia,Mentor,91,38.0,45.6
Italy,Corte Vaona,91,50.0,60.0
US,Eight Cousins Vineyard,91,24.0,28.799999999999997
US,Top Block,91,32.0,38.4
Italy,Costasera,91,60.0,72.0
New Zealand,Taylors Pass Single Vineyard,91,50.0,60.0
Argentina,AR Guentota Old Vine,91,25.0,30.0
US,Mount Carmel,91,76.0,91.2
US,Canoe Ridge Estate,91,22.0,26.4
France,Rare Millesimé Brut,91,,
US,Rancho Santa Rosa,91,45.0,54.0
New Zealand,Maté's Vineyard,91,43.0,51.6
Australia,Bin 61,91,24.0,28.799999999999997
US,Seven Hills Vineyard Estate,91,37.0,44.4
US,Champoux Vineyard,91,22.0,26.4
France,Le Nombre d'Or Brut,91,,
France,Blanc de Blancs Brut,91,65.0,78.0
US,The McNab,91,45.0,54.0
France,Cuvée Sainte-Anne Brut,91,40.0,48.0
France,Grand Cru Millésimé Blanc de Blancs Brut,91,,
France,Millésime Exception,91,,
Austria,Lössterrassen,87,12.0,14.399999999999999
Spain,Vendimia Seleccionada San Nicolás De Tolentino,87,10.0,12.0
Italy,,87,20.0,24.0
US,,87,31.0,37.199999999999996
US,Elan,87,24.0,28.799999999999997
US,Reserve Artz Vineyard,87,52.0,62.4
US,,87,15.0,18.0
Spain,Madurado,87,12.0,14.399999999999999
US,,87,35.0,42.0
France,Brut Réference,87,35.0,42.0
France,Les Parcelles de Stéphane Derenoncourt,87,,
France,Roséfine,87,10.0,12.0
US,,87,20.0,24.0
US,Barrica,87,24.0,28.799999999999997
Spain,Cuvée 21 Brut,87,15.0,18.0
Italy,,87,12.0,14.399999999999999
Italy,,87,14.0,16.8
US,Cherokee Lane,87,12.0,14.399999999999999
Italy,1265,87,12.0,14.399999999999999
Austria,,87,16.0,19.2
New Zealand,Aware Valley Single Vineyard Estate,87,33.0,39.6
Austria,Rosé vom,87,13.0,15.6
France,Carte d'Or Brut,87,40.0,48.0
France,,87,14.0,16.8
Italy,,87,19.0,22.8
US,,87,,
US,Big,87,10.0,12.0
France,La Grande Cuvée,87,12.0,14.399999999999999
Italy,,87,15.0,18.0
US,,87,42.0,50.4
US,The Other One Glenrose Vineyard,93,52.0,62.4
Spain,,93,110.0,132.0
Austria,Berg Vogelsang,93,32.0,38.4
Spain,Pagos de Viña Real,93,110.0,132.0
US,,93,35.0,42.0
US,Gap's Crown Vineyard,93,45.0,54.0
US,Esprit de Tablas Estate Grown & Bottled Mourvèdre-Syrah--Grenache-Counoise,93,55.0,66.0
US,Three Crowns Single Vineyard,93,30.0,36.0
US,Silken Reserve,93,48.0,57.599999999999994
Italy,Contrada C,93,59.0,70.8
Italy,Contrada S,93,63.0,75.6
US,Focus,93,100.0,120.0
Italy,La Volta Riserva,93,120.0,144.0
Spain,Crianza,93,39.0,46.8
US,Stone Tree,93,28.0,33.6
Austria,,93,14.0,16.8
US,HJW Vineyard,93,39.0,46.8
Italy,Gramolere,93,68.0,81.6
US,Beckstoffer Vineyard Georges III,93,79.0,94.8
US,,93,55.0,66.0
Austria,Terrassen,93,21.0,25.2
US,Mt. Carmel Vineyard,93,65.0,78.0
US,,93,26.0,31.2
US,Lead Vocals,93,45.0,54.0
Austria,,93,25.0,30.0
US,Beauregard Ranch,93,55.0,66.0
US,Hotspur Rosé of,93,19.0,22.8
US,Sangiacomo Vineyard,93,46.0,55.199999999999996
France,Clos de la Soucherie,93,36.0,43.199999999999996
France,Clos le Grand Beaupréau,93,30.0,36.0
US,Estate Grown,85,43.0,51.6
France,,85,63.0,75.6
US,,85,55.0,66.0
Chile,Secret Reserve,85,12.0,14.399999999999999
Chile,,85,10.0,12.0
France,,85,16.0,19.2
France,Rayon de Lune,85,22.0,26.4
France,,85,10.0,12.0
France,,85,29.0,34.8
France,En Ouzeloy,85,,
US,,85,45.0,54.0
Italy,Ottant'anni,85,22.0,26.4
France,Val St Gregoire,85,20.0,24.0
US,Limited Edition,85,27.0,32.4
US,,85,23.0,27.599999999999998
Spain,Particular,85,10.0,12.0
Chile,Limited Selection,85,16.0,19.2
US,Timnah Bloc,85,29.0,34.8
US,,85,30.0,36.0
Italy,,85,24.0,28.799999999999997
France,Tradition,85,22.0,26.4
Spain,Fementado en Barrica,84,18.0,21.599999999999998
France,,84,16.0,19.2
US,Two Dog Sweet,84,15.0,18.0
France,Domaine le Grand Destré,84,10.0,12.0
Chile,Estate Reserva,84,11.0,13.2
Spain,Privat Tallarol,84,25.0,30.0
Italy,Barone Beneventano del Bosco,84,,
France,,84,12.0,14.399999999999999
Chile,Legado Reserva,84,19.0,22.8
Hungary,Estate,89,21.0,25.2
Argentina,,89,18.0,21.599999999999998
Portugal,Touriga Nacional-Merlot,89,14.0,16.8
Italy,,89,42.0,50.4
US,,89,12.0,14.399999999999999
US,Clover Reserve,89,22.0,26.4
Australia,Lu Lu,88,15.0,18.0
US,The Heritage Collection,88,13.0,15.6
US,Estate,88,35.0,42.0
Italy,Gabutti,88,53.0,63.599999999999994
Italy,,88,46.0,55.199999999999996
US,Wild Thing Old Vine,88,19.0,22.8
Portugal,,88,13.0,15.6
Portugal,Al-Ria,88,15.0,18.0
Portugal,A. Henriques Tinto,88,7.0,8.4
Portugal,Trinca Espinhas Alvarinho-Trajadura,88,7.0,8.4
France,,88,65.0,78.0
Israel,Canaan,88,12.0,14.399999999999999
US,,88,28.0,33.6
Australia,Miamup,88,23.0,27.599999999999998
US,,88,16.0,19.2
France,Domaine de Fussiacus,88,17.0,20.4
Israel,Vintage 2900,88,12.0,14.399999999999999
France,,88,21.0,25.2
Australia,,88,25.0,30.0
Georgia,,88,13.0,15.6
Ukraine,Reserve,88,9.0,10.799999999999999
France,,88,80.0,96.0
France,,88,50.0,60.0
US,Home Vineyard,84,30.0,36.0
US,,84,18.0,21.599999999999998
France,,84,17.0,20.4
Portugal,Pedras do Monte,84,8.0,9.6
US,Diamond Reserve,84,37.0,44.4
US,Estate,84,16.0,19.2
Greece,Agiorghitiko - Cabernet Sauvignon,84,18.0,21.599999999999998
Spain,Roble,84,16.0,19.2
Spain,Barrel Fermented,84,16.0,19.2
France,Heritages,84,12.0,14.399999999999999
US,,84,30.0,36.0
France,Réserve,84,13.0,15.6
US,Zen Ranch,84,24.0,28.799999999999997
Spain,Dama de Toro Crianza,84,15.0,18.0
US,,84,10.0,12.0
France,,84,12.0,14.399999999999999
US,Estate,84,28.0,33.6
Portugal,Coreto,84,6.0,7.199999999999999
US,,84,11.0,13.2
France,Prestige,84,11.0,13.2
US,Rapsodie Du Soleil,84,45.0,54.0
Greece,Estate,84,32.0,38.4
Spain,Colección Vivanco Parcelas de,85,90.0,108.0
France,,85,10.0,12.0
France,,85,25.0,30.0
France,,85,15.0,18.0
France,,85,,
France,,85,12.0,14.399999999999999
France,,85,15.0,18.0
US,Red Cedar Vineyard,85,15.0,18.0
US,,85,12.0,14.399999999999999
Austria,Andau,85,,
Austria,Grooner,85,12.0,14.399999999999999
US,,85,37.0,44.4
Austria,Red Soil,85,,
Austria,Fritsch & Friends Windspiel,85,,
US,Reserve,85,35.0,42.0
France,Les Hauts de Bel-Air,85,10.0,12.0
US,Russian River,85,35.0,42.0
Italy,Secco,85,12.0,14.399999999999999
France,,85,,
France,,85,13.0,15.6
France,,85,14.0,16.8
France,,85,14.0,16.8
US,,85,20.0,24.0
US,,85,10.0,12.0
US,,85,24.0,28.799999999999997
US,,85,16.0,19.2
Australia,,85,11.0,13.2
Spain,Madurado,85,11.0,13.2
Austria,Tinhof Blanc,85,17.0,20.4
Argentina,Flaca,85,16.0,19.2
Argentina,Encuentro Barrel Blend,90,50.0,60.0
Italy,Currà Riserva,90,,
US,Winside Vineyard,90,44.0,52.8
Italy,Terlo,90,81.0,97.2
US,Reserve,90,60.0,72.0
US,Estate,90,75.0,90.0
US,,90,26.0,31.2
US,Seven Leagues,90,46.0,55.199999999999996
US,,90,16.0,19.2
Italy,Bordini Vigna di Montesommo Riserva,90,,
US,Dollarhide Estate,90,35.0,42.0
US,,90,20.0,24.0
US,Tondre Grapefield,90,58.0,69.6
US,Wichmann Dundee Estate Dry,90,24.0,28.799999999999997
US,Ancient Vine,90,25.0,30.0
US,,90,21.0,25.2
US,Zinman,90,14.0,16.8
Italy,,90,40.0,48.0
US,,90,85.0,102.0
US,Rosé of,90,18.0,21.599999999999998
Italy,Brunate,90,110.0,132.0
Spain,Reserva,90,27.0,32.4
France,,87,,
France,Les Hauts de Larrivet Haut-Brion,87,35.0,42.0
France,,87,,
France,,87,19.0,22.8
France,Dame de Coeur,87,30.0,36.0
France,,87,18.0,21.599999999999998
France,,87,20.0,24.0
Italy,,87,50.0,60.0
US,,87,36.0,43.199999999999996
Italy,,87,60.0,72.0
Spain,Brunus,87,28.0,33.6
US,Trout Trilogy,87,35.0,42.0
Spain,Roble 4 Meses en Barrica,87,15.0,18.0
Argentina,Premium,87,38.0,45.6
Italy,Pagliatura,87,28.0,33.6
US,Rosé of,87,18.0,21.599999999999998
US,Vintner's Reserve,87,13.0,15.6
US,,87,20.0,24.0
US,Island Block,87,26.0,31.2
US,Mélange Blanc,87,23.0,27.599999999999998
US,Three Vineyards,87,18.0,21.599999999999998
France,Mission St Vincent Réserve,87,10.0,12.0
US,Estate,87,18.0,21.599999999999998
US,Estate,87,30.0,36.0
US,,87,14.0,16.8
Italy,Firma Riserva,87,,
Italy,Tradizione,87,87.0,104.39999999999999
US,Lawrence Vineyard,89,28.0,33.6
US,Los Odios,89,28.0,33.6
US,Celilo Vineyard,89,32.0,38.4
Italy,Bussia,89,,
US,Oriana,89,24.0,28.799999999999997
US,Fête BDX,89,38.0,45.6
US,,89,28.0,33.6
US,Peters Vineyard,89,42.0,50.4
US,Bacchus Vineyard,89,39.0,46.8
US,,89,29.0,34.8
France,Excellence,89,18.0,21.599999999999998
US,,89,15.0,18.0
Italy,,89,22.0,26.4
US,Purple Haze,89,20.0,24.0
US,Russell Estate,89,52.0,62.4
France,Oudan,89,30.0,36.0
Italy,Vigna Martina,89,,
Italy,Il Castagno,89,28.0,33.6
Italy,,89,20.0,24.0
US,Roadside,89,14.0,16.8
US,,88,10.0,12.0
US,,88,18.0,21.599999999999998
Italy,,88,18.0,21.599999999999998
US,Winemaker's Select Series,88,40.0,48.0
France,Apremont,88,17.0,20.4
US,,88,23.0,27.599999999999998
Spain,Hacienda Pradalagar,88,140.0,168.0
Italy,,88,27.0,32.4
US,Estate Vineyard,88,40.0,48.0
US,The Estates,88,26.0,31.2
US,Seta Proprietary White,91,70.0,84.0
US,Galaxy,91,85.0,102.0
Argentina,Single Vineyard Los Aromos,91,60.0,72.0
US,,91,38.0,45.6
Italy,Brut,91,26.0,31.2
France,Brut,91,45.0,54.0
Portugal,Carvalhas,91,30.0,36.0
France,Vintage Brut,91,60.0,72.0
France,R.012 Brut,91,50.0,60.0
France,Côte du Py,91,20.0,24.0
US,,91,60.0,72.0
France,Les Deschamps,91,20.0,24.0
US,Ridgecrest Vineyards,91,24.0,28.799999999999997
Portugal,Quinta de Pancas Grande Reserva,91,55.0,66.0
US,,91,48.0,57.599999999999994
Portugal,Quinta do Mondego,91,20.0,24.0
US,Croft Vineyard,91,70.0,84.0
Italy,Riserva Graal Metodo Classico Brut,91,45.0,54.0
Spain,Selección,91,42.0,50.4
France,Brut Rosé,91,80.0,96.0
France,Brut Rosé,91,20.0,24.0
US,Le Cigare Blanc Beeswax Vineyard,91,28.0,33.6
Italy,Riserva Lunelli,91,59.0,70.8
Italy,+ Brut Metodo Classico,91,43.0,51.6
Canada,,91,40.0,48.0
Australia,Pipers River,91,35.0,42.0
US,Steiner Vineyard,91,34.0,40.8
US,Rachael,91,45.0,54.0
France,,91,19.0,22.8
US,Chileno Valley Vineyard,91,44.0,52.8
US,Durell Vineyard,94,65.0,78.0
France,,94,,
US,Single Vineyard,94,72.0,86.39999999999999
Italy,Rancia Riserva,94,53.0,63.599999999999994
US,En Cerise Vineyard,94,80.0,96.0
US,,94,85.0,102.0
US,Carriage House DuBrul Vineyard,94,50.0,60.0
Austria,Vm Berg,94,18.0,21.599999999999998
US,Reserve,94,50.0,60.0
US,,94,190.0,228.0
Israel,Reserve David Vineyard,94,25.0,30.0
Spain,Gran Resalte,94,80.0,96.0
US,Stonessence,94,85.0,102.0
US,Coteau Palmer,94,45.0,54.0
US,Spanish Spring Vineyard,94,46.0,55.199999999999996
US,Clos de Betz,94,57.0,68.39999999999999
Italy,Lamole Gran Selezione,94,60.0,72.0
Spain,Malleolus,94,49.0,58.8
New Zealand,Kupe Single Vineyard,94,69.0,82.8
Austria,Loibner Burgstall Federspiel,94,37.0,44.4
Italy,Panzano Gran Selezione,94,45.0,54.0
US,DuBrul Vineyard,94,120.0,144.0
US,Sangiacomo Vineyard,94,48.0,57.599999999999994
US,Proprietary Cuvée,94,125.0,150.0
US,Campbell Ranch Vineyard,94,45.0,54.0
US,Gap's Crown Vineyard,94,59.0,70.8
US,Terra de Promissio Vineyard,94,58.0,69.6
US,Far Away Block,94,44.0,52.8
US,Bien Nacido Vineyard,94,41.0,49.199999999999996
US,Champoux Vineyard,93,55.0,66.0
France,Les Galuches,87,16.0,19.2
US,Hapa Blanc,87,25.0,30.0
Italy,Signé,87,18.0,21.599999999999998
Chile,Reserva,87,17.0,20.4
Italy,,87,20.0,24.0
France,La Coulée Automnale,87,16.0,19.2
France,Sec,87,,
Italy,,87,17.0,20.4
France,Brut Blanc de Blancs,87,,
US,,87,25.0,30.0
Italy,,87,,
US,Riverbench Vineyard,87,24.0,28.799999999999997
Chile,Aliwen Reserva,87,13.0,15.6
Spain,,87,9.0,10.799999999999999
Argentina,Paso de Piedra,87,20.0,24.0
Spain,,87,15.0,18.0
US,Wild One Estate Grown Cabernet Franc Destiny Ridge Vineyards,86,42.0,50.4
Italy,Mon Blanc,86,19.0,22.8
South Africa,,85,17.0,20.4
US,,85,10.0,12.0
US,Brut Rouge de Noirs,85,35.0,42.0
Italy,La Ginestra Riserva,85,35.0,42.0
US,Lot 502,85,25.0,30.0
US,The Expedition,85,15.0,18.0
US,,85,13.0,15.6
New Zealand,Te Wahi,85,75.0,90.0
France,GM par Gabriel Meffre,85,17.0,20.4
France,Eternelle Favorite,85,22.0,26.4
France,,85,,
US,Mitsuko's Vineyard,85,35.0,42.0
France,Les Petits Diables,85,,
France,Rosalie,85,18.0,21.599999999999998
US,Private Reserve,85,25.0,30.0
Argentina,Fincas,85,13.0,15.6
US,Zephyrus,85,45.0,54.0
US,Estate,85,32.0,38.4
US,Ehlers Lane,85,20.0,24.0
Italy,Secco,85,12.0,14.399999999999999
US,Bacchus Collection Mariafeld Estate Vineyard,85,40.0,48.0
Italy,Il Bianco di Ciccio,85,16.0,19.2
Italy,Le Mandorle,85,25.0,30.0
South Africa,Bush Vine,85,15.0,18.0
US,Angels' Peak,85,54.0,64.8
Argentina,Reserva,85,20.0,24.0
France,Classic,85,17.0,20.4
US,Estate Grown,85,35.0,42.0
US,Reserve,85,35.0,42.0
France,,85,12.0,14.399999999999999
US,Unti Vineyard,87,38.0,45.6
US,,87,27.0,32.4
France,Rouge,87,22.0,26.4
Italy,Cangrande,87,,
Australia,Mount Crawford Estate Grown Single Vineyard,87,14.0,16.8
Spain,Albaliza,87,9.0,10.799999999999999
Italy,Vigna del Mandorlo,87,19.0,22.8
Argentina,Juan Benegas,87,14.0,16.8
Italy,Barabane,87,16.0,19.2
Spain,Silver Label,87,12.0,14.399999999999999
France,Moelleux,87,19.0,22.8
France,La Chapelle Vieilles Vignes,87,16.0,19.2
France,Mademoiselle de T,87,23.0,27.599999999999998
US,,87,16.0,19.2
US,Nina's Cuvee,87,25.0,30.0
Spain,,87,19.0,22.8
Argentina,,87,13.0,15.6
Georgia,Reserve Brut,87,20.0,24.0
US,,87,33.0,39.6
Australia,,87,14.0,16.8
US,Y3,87,17.0,20.4
Australia,Black St. Peters,87,30.0,36.0
US,Monarch,87,25.0,30.0
Italy,Vigna delle Ginestre,86,15.0,18.0
US,,86,15.0,18.0
Australia,Artisan Wines Classic,86,10.0,12.0
Spain,Solaz,86,9.0,10.799999999999999
Austria,Domäne Gobelsburg,86,13.0,15.6
US,,86,20.0,24.0
US,,86,15.0,18.0
US,,86,28.0,33.6
Spain,Reserva Bobal,86,16.0,19.2
US,Ryo-fu,86,44.0,52.8
Australia,Shiraz-Grenache-Mourvèdre,86,25.0,30.0
Spain,Mas de Bazan Los Varietales Crianza,85,20.0,24.0
Australia,Nine Vines Rosé,85,12.0,14.399999999999999
US,,85,65.0,78.0
Italy,,85,11.0,13.2
France,Chardonnay de Chardonnay,85,16.0,19.2
US,25th Vintage Rubino Super-Tuscan Style Blend,85,22.0,26.4
US,Adobe,85,15.0,18.0
Italy,Riserva,85,,
US,,85,35.0,42.0
Austria,Wachau Collection,85,17.0,20.4
Italy,Nadhir,85,22.0,26.4
US,Director's Cut,85,19.0,22.8
Spain,,85,18.0,21.599999999999998
Italy,Tatu,85,,
US,,85,7.0,8.4
Italy,Clarum,85,14.0,16.8
US,Obsession,85,8.0,9.6
US,Le Reflexion,85,65.0,78.0
US,,85,10.0,12.0
France,Quintaine,88,50.0,60.0
Portugal,,88,22.0,26.4
US,Bad Medicine,88,36.0,43.199999999999996
US,,88,20.0,24.0
France,,88,32.0,38.4
Portugal,Vintage,88,39.0,46.8
Argentina,,88,15.0,18.0
US,,88,15.0,18.0
US,,88,28.0,33.6
US,Regan Vineyard Orange Wine,88,25.0,30.0
Italy,,88,50.0,60.0
Lebanon,Cuvée du Pape,88,30.0,36.0
US,Steelhead Run Vineyard,88,21.0,25.2
Italy,Quarantadue42,88,34.0,40.8
US,Besieged Old Vine California Heritage Varietals,88,16.0,19.2
US,,88,20.0,24.0
US,,88,35.0,42.0
Italy,Grillo d'Oro Passito,88,30.0,36.0
US,,88,25.0,30.0
Argentina,Maipe Reserve,88,19.0,22.8
Italy,,88,,
Italy,Cascina Crosa,88,30.0,36.0
US,Sebastiano,88,50.0,60.0
France,,88,12.0,14.399999999999999
Argentina,Premium Reserve,88,17.0,20.4
Argentina,Reserve,88,20.0,24.0
France,Grumes d'Or,88,,
Portugal,Vale da Mata Reserva,88,37.0,44.4
US,Estate,88,50.0,60.0
Lebanon,Altitudes,88,25.0,30.0
US,Late Harvest,84,25.0,30.0
US,The Caboose,84,30.0,36.0
US,Adagio,84,65.0,78.0
Spain,,84,6.0,7.199999999999999
Australia,,84,9.0,10.799999999999999
US,Vintner's Selection,84,17.0,20.4
US,,84,18.0,21.599999999999998
US,Mediterranean,84,30.0,36.0
Australia,Sparkling Kosher,84,15.0,18.0
France,Grand Cru Schlossberg,84,23.0,27.599999999999998
US,Station Ten,84,17.0,20.4
US,Cuvée Sasha,84,21.0,25.2
Spain,,83,12.0,14.399999999999999
US,,83,17.0,20.4
US,Maestro,83,30.0,36.0
Spain,,83,13.0,15.6
US,Twelve Barrels,83,27.0,32.4
US,,83,18.0,21.599999999999998
US,Geyserville Estate,83,15.0,18.0
US,Patzimaro Vineyard,96,95.0,114.0
Italy,25 Anni,95,100.0,120.0
US,The Corners,95,60.0,72.0
US,Three Palms Vineyard,95,85.0,102.0
US,Cristina Don Miguel Vineyard,95,49.0,58.8
US,La Rinconada,95,60.0,72.0
Argentina,Finca Jorge Miralles Single Vineyard,95,50.0,60.0
US,Spaulding Vineyard,95,80.0,96.0
US,,95,150.0,180.0
US,Gap's Crown Vineyard,95,50.0,60.0
US,Sori Bricco Vineyard,95,80.0,96.0
US,,94,38.0,45.6
Argentina,Finca Domingo F. Sarmiento Single Vineyard,94,50.0,60.0
US,Freestone Vineyards,94,55.0,66.0
US,Triangle,94,60.0,72.0
Italy,Riserva,94,900.0,1080.0
US,Firehouse Vineyard,94,85.0,102.0
US,Wolff Vineyard,94,85.0,102.0
US,Sanford & Benedict Vineyard,94,60.0,72.0
US,Horshehoe Bend Vineyard,94,45.0,54.0
US,Dierberg Vineyard,94,45.0,54.0
Italy,25 Anni,94,100.0,120.0
US,Vineyard 2131,94,80.0,96.0
Argentina,Coleccion de Familia Brote Negro,94,90.0,108.0
US,Pritchard Hill,94,135.0,162.0
US,Tre Vigneti,94,50.0,60.0
US,Black Diamonds,94,125.0,150.0
US,,94,48.0,57.599999999999994
US,,94,75.0,90.0
US,Rector Creek Vineyard,94,95.0,114.0
US,Cañon Creek Vineyard,85,40.0,48.0
Chile,Estate Collection,85,9.0,10.799999999999999
US,,85,16.0,19.2
Italy,Chiaretto,85,,
US,Parmelee-Hill Vineyard,85,30.0,36.0
France,Sainte Victoire,85,20.0,24.0
Chile,,85,10.0,12.0
US,Portfolio Collection Due Rossi Barbera-Sangiovese,85,25.0,30.0
New Zealand,Unoaked,85,15.0,18.0
US,Vozelgang Vineyard,85,24.0,28.799999999999997
France,,85,25.0,30.0
France,,85,20.0,24.0
Austria,Green Grün,85,,
Austria,Hugo,85,,
Austria,Gemischter Satz,85,21.0,25.2
US,Semi-Dry,85,22.0,26.4
US,,85,35.0,42.0
France,Cuvée Anne-Laure,85,16.0,19.2
France,Les Princes Abbés,85,27.0,32.4
US,42 NORTH Estate Bottled,85,15.0,18.0
France,,85,10.0,12.0
Chile,,84,9.0,10.799999999999999
US,,84,12.0,14.399999999999999
US,Limited Reserve,84,20.0,24.0
US,,84,20.0,24.0
Chile,Puerto Viejo Reserve,84,10.0,12.0
US,,84,8.0,9.6
US,,84,14.0,16.8
US,Coriol,84,28.0,33.6
US,The River,84,22.0,26.4
Portugal,Reserve Ruby Lagrima Tinto,84,,
France,,84,18.0,21.599999999999998
US,,84,30.0,36.0
Italy,Brut,83,,
Italy,Millesimato Dry,83,,
Argentina,Premium,83,16.0,19.2
Argentina,Zaphy,83,10.0,12.0
Argentina,,83,12.0,14.399999999999999
US,,83,9.0,10.799999999999999
US,Pinot Noir Blanc,83,10.0,12.0
Italy,Sciaglin,83,,
Portugal,Reserve Ruby,83,,
US,,90,18.0,21.599999999999998
France,,90,,
US,Conner Lee Vineyard,90,42.0,50.4
US,,90,18.0,21.599999999999998
US,,90,40.0,48.0
US,,90,25.0,30.0
US,Wisdom,90,21.0,25.2
Turkey,Selection,90,16.0,19.2
Italy,,90,60.0,72.0
Italy,,90,62.0,74.39999999999999
US,Vin Gris of,90,28.0,33.6
Italy,dei Togati,90,,
US,Rosella's Vineyard,90,40.0,48.0
Italy,,90,29.0,34.8
US,Private Reserve,90,55.0,66.0
Italy,Riserva,90,22.0,26.4
Italy,,90,20.0,24.0
Spain,Valcortes Crianza,90,30.0,36.0
US,Franc 'n Stern,90,125.0,150.0
US,,90,40.0,48.0
Canada,Compendium,90,70.0,84.0
US,,90,45.0,54.0
Hungary,Late Harvest,90,26.0,31.2
US,Redwood Ranch,90,25.0,30.0
Spain,Albariño de Fefiñanes,90,26.0,31.2
US,,90,60.0,72.0
Moldova,Alb de Purcari,90,32.0,38.4
Italy,Riserva,90,95.0,114.0
US,Vintage,90,36.0,43.199999999999996
US,,90,45.0,54.0
US,,88,45.0,54.0
US,,88,29.0,34.8
US,Zotovich Vineyard,88,46.0,55.199999999999996
Chile,Gran Reserva,88,25.0,30.0
US,,88,22.0,26.4
Portugal,Neves,88,13.0,15.6
US,Chasing Lions,88,13.0,15.6
US,L'Autre Femme,88,42.0,50.4
Uruguay,Reserva,88,20.0,24.0
US,Pauli Ranch,88,38.0,45.6
US,Dry Sangiovese,88,13.0,15.6
US,Doctor's Vineyard,88,57.0,68.39999999999999
Portugal,Crooked Vines Vinho Branco,88,25.0,30.0
US,Talley Rincon,88,65.0,78.0
Italy,Ziggurat,88,17.0,20.4
US,Our Tribute,88,62.0,74.39999999999999
Australia,The Vagabond,88,36.0,43.199999999999996
Italy,,88,32.0,38.4
Chile,Titillum Blanc de Noirs,88,30.0,36.0
Chile,Single Vineyard,88,25.0,30.0
Portugal,Tinto,88,13.0,15.6
Portugal,Reserva,88,21.0,25.2
US,Estate,88,,
US,Conley Vineyard,88,23.0,27.599999999999998
US,,88,8.0,9.6
US,Indie Noir,88,28.0,33.6
Portugal,Pinta Negra,87,9.0,10.799999999999999
Uruguay,Prima Donna Crianza en Roble,87,19.0,22.8
US,,87,30.0,36.0
New Zealand,,90,17.0,20.4
Italy,,90,35.0,42.0
US,Hyde Vineyard,90,66.0,79.2
Austria,Eveline,90,20.0,24.0
US,Foreshadow,90,40.0,48.0
US,Bow Tie Vineyard,90,45.0,54.0
Austria,,90,18.0,21.599999999999998
US,,90,25.0,30.0
US,The Flyer,90,59.0,70.8
US,,90,45.0,54.0
US,,90,32.0,38.4
US,Estate,90,24.0,28.799999999999997
Austria,Rubin,90,25.0,30.0
Austria,Heideboden,90,26.0,31.2
US,All-In Sawyer Lindquist Vineyard,90,60.0,72.0
New Zealand,Paper Road,90,,
New Zealand,,90,34.0,40.8
Austria,Steirische Klassik,90,20.0,24.0
US,,90,21.0,25.2
US,Tanzen Dame Auten Vineyard 2nd Clone 239 Dry,90,40.0,48.0
US,No. 239 Dry,90,20.0,24.0
US,Torrey Hill Vineyard,90,40.0,48.0
Italy,,90,29.0,34.8
US,Reserve,90,20.0,24.0
US,,90,50.0,60.0
New Zealand,Bannockburn,90,49.0,58.8
France,Coste Brulade,90,,
France,L'Instant,90,18.0,21.599999999999998
France,,90,22.0,26.4
France,,90,14.0,16.8
France,Domaine Vetriccie,90,20.0,24.0
US,,90,60.0,72.0
Italy,Il,90,24.0,28.799999999999997
Portugal,Maria Papoila,90,14.0,16.8
France,Grande Cuvée des Edvins,90,30.0,36.0
US,Mancini Ranch,90,34.0,40.8
Portugal,Rapariga da Quinta Colheita Seleccionada Tinto,90,16.0,19.2
US,Minuet Sangiovese,90,32.0,38.4
Portugal,Bioma Vintage Vinha Velha,90,,
Hungary,Mandolas Dry,90,28.0,33.6
US,S,90,25.0,30.0
Italy,del Comune di Serralunga d'Alba,90,49.0,58.8
Argentina,Reserva,90,25.0,30.0
Italy,Bordini,90,52.0,62.4
Portugal,Poento Reserva Branco,90,38.0,45.6
France,Coulée des Moulins,90,35.0,42.0
US,Dutton Ranch Jewell Vineyard Reserve,90,38.0,45.6
US,Volcano Ridge Vineyard,90,30.0,36.0
France,La Chapelle des Augustins,90,35.0,42.0
US,Vin Rosé de,90,25.0,30.0
US,Las Madres Vineyards,90,38.0,45.6
US,Las Madres Vineyards Rosé of,90,23.0,27.599999999999998
France,,90,50.0,60.0
US,,90,18.0,21.599999999999998
Italy,,90,16.0,19.2
Portugal,Colheita,90,15.0,18.0
Portugal,Quid Pro Quo Reserva,90,25.0,30.0
Italy,Tre Stelle,90,65.0,78.0
Italy,Ovello,90,60.0,72.0
US,Three Vineyard,90,20.0,24.0
Italy,,92,65.0,78.0
France,,92,16.0,19.2
France,Notre Dame des Champs,92,55.0,66.0
Germany,Hochheimer Kabinett,92,28.0,33.6
France,Clos Marguerite Massaut,92,55.0,66.0
